ENTRY            O2630   20240927                             O100O263000000001 
SUBENT        O2630001   20240927                             O100O263000100001 
BIB                 11         22                                 O263000100002 
TITLE      Differential cross-section measurements for            O263000100003 
           3He-induced reactions and elastic scattering on 12C    O263000100004 
AUTHOR     (F.Maragkos, V.Foteinou, H.-W.Becker, M.Kokkoris,      O263000100005 
            M.Mayer, G.Provatas, D.Rogalla)                       O263000100006 
INSTITUTE  (2GERBOC,2GRCTUA,3CRORBZ)                              O263000100007 
           (2GERGAR) Max-Planck-Institute for Plasma Physics,     O263000100008 
            Garching                                              O263000100009 
REFERENCE  (J,NIM/B,556,165517,2024)                              O263000100010 
FACILITY   (VDGT,2GRCATH) 4 MV Dynamitron Tandem Accelerator      O263000100011 
SAMPLE     A thin 12C foil (~30 nm thick)                         O263000100012 
DETECTOR   (SIBAR) Five 1500 um thick silicon surface barrier     O263000100013 
           detectors were placed inside a cylindrical scattering  O263000100014 
           chamber with a high-precision goniometer (~0.1 degree) O263000100015 
           at angles of 120, 140, 150, 160, and 170 degrees.      O263000100016 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,RTH)                    O263000100017 
ERR-ANALYS The final estimated uncertainties of the cross-section O263000100018 
           values originate from:                                 O263000100019 
           (ERR-1) Carbon built-up correction factors (3.0%)      O263000100020 
           (ERR-2) The lateral homogeneity of the target (6.6%)   O263000100021 
STATUS     (APRVD) Proof-read by F.Maragkos (2024-10-02)          O263000100022 
HISTORY    (20240917R) Data received from F.Maragkos for IBANDL   O263000100023 
           (20240927C) VT                                         O263000100024 
ENDBIB              22          0                                 O263000100025 
COMMON               2          3                                 O263000100026 
ERR-1      ERR-2                                                  O263000100027 
PER-CENT   PER-CENT                                               O263000100028 
        3.0        6.6                                            O263000100029 
ENDCOMMON            3          0                                 O263000100030 
ENDSUBENT           29          0                                 O263000199999 
SUBENT        O2630002   20240927                             O100O263000200001 
BIB                  3          5                                 O263000200002 
REACTION   (6-C-12(HE3,EL)6-C-12,,DA)                             O263000200003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (7.3-18.0%)      O263000200004 
           - Peak integration uncertainties (0.4-16.5%)           O263000200005 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,556,165517,2024) Table 2   O263000200006 
           Converted by R33 to X4 from R33 files.                 O263000200007 
ENDBIB               5          0                                 O263000200008 
NOCOMMON             0          0                                 O263000200009 
DATA                 4        213                                 O263000200010 
       3.95       140.     5308.4      4.000      0.300           O263000300688 
       3.95       140.     5358.0      3.600      0.300           O263000300689 
       3.95       140.     5407.7      3.800      0.300           O263000300690 
       3.95       140.     5457.3      3.900      0.300           O263000300691 
       3.95       140.     5507.0      4.000      0.300           O263000300692 
       3.95       140.     5556.7      3.900      0.300           O263000300693 
       3.95       140.     5606.3      3.400      0.300           O263000300694 
       3.95       140.     5655.9      2.990      0.220           O263000300695 
       3.95       140.     5705.6      2.830      0.210           O263000300696 
       3.95       140.     5755.3      2.940      0.220           O263000300697 
       3.95       140.     5805.0      3.100      0.230           O263000300698 
       3.95       140.     5854.6      3.100      0.400           O263000300699 
       3.95       140.     5904.3      3.400      0.300           O263000300700 
       3.95       140.     5953.9      3.500      0.300           O263000300701 
       3.95       150.     2178.8      1.210      0.130           O263000300702 
       3.95       150.     2278.2      1.950      0.180           O263000300703 
       3.95       150.     2377.1      3.200      0.300           O263000300704 
       3.95       150.     2476.6      2.460      0.230           O263000300705 
       3.95       150.     2526.4      2.100      0.300           O263000300706 
       3.95       150.     2576.0      1.490      0.170           O263000300707 
       3.95       150.     2675.5      0.910      0.090           O263000300708 
       3.95       150.     2725.2      0.810      0.100           O263000300709 
       3.95       150.     2800.2      0.790      0.080           O263000300710 
       3.95       150.     2824.4      0.970      0.100           O263000300711 
       3.95       150.     2874.2      1.170      0.120           O263000300712 
       3.95       150.     2899.6      1.110      0.090           O263000300713 
       3.95       150.     2923.9      1.130      0.110           O263000300714 
       3.95       150.     2973.5      1.560      0.140           O263000300715 
       3.95       150.     2999.0      1.740      0.150           O263000300716 
       3.95       150.     3023.3      1.880      0.170           O263000300717 
       3.95       150.     3073.0      1.990      0.160           O263000300718 
       3.95       150.     3122.7      1.830      0.150           O263000300719 
       3.95       150.     3172.4      1.780      0.150           O263000300720 
       3.95       150.     3222.2      1.730      0.150           O263000300721 
       3.95       150.     3271.7      1.640      0.140           O263000300722 
       3.95       150.     3321.5      1.810      0.140           O263000300723 
       3.95       150.     3364.4      1.640      0.140           O263000300724 
       3.95       150.     3420.8      1.510      0.130           O263000300725 
       3.95       150.     3470.5      1.610      0.140           O263000300726 
       3.95       150.     3520.2      1.450      0.120           O263000300727 
       3.95       150.     3569.9      1.490      0.120           O263000300728 
       3.95       150.     3619.5      1.620      0.130           O263000300729 
       3.95       150.     3669.2      1.490      0.130           O263000300730 
       3.95       150.     3718.9      1.600      0.130           O263000300731 
       3.95       150.     4364.6      9.600      0.900           O263000300732 
       3.95       150.     4414.3      9.200      0.700           O263000300733 
       3.95       150.     4464.0      8.800      0.700           O263000300734 
       3.95       150.     4513.7      8.300      0.600           O263000300735 
       3.95       150.     4563.3      8.200      0.600           O263000300736 
       3.95       150.     4612.9      7.900      0.600           O263000300737 
       3.95       150.     4662.6      7.300      0.500           O263000300738 
       3.95       150.     4712.4      7.100      0.500           O263000300739 
       3.95       150.     4762.0      6.700      0.500           O263000300740 
       3.95       150.     4811.7      6.300      0.500           O263000300741 
       3.95       150.     4861.4      6.100      0.500           O263000300742 
       3.95       150.     4910.9      5.400      0.400           O263000300743 
       3.95       150.     4960.6      5.000      0.400           O263000300744 
       3.95       150.     5010.3      4.900      0.400           O263000300745 
       3.95       150.     5060.0      4.400      0.300           O263000300746 
       3.95       150.     5109.7      4.000      0.300           O263000300747 
       3.95       150.     5159.3      4.000      0.300           O263000300748 
       3.95       150.     5209.0      3.900      0.300           O263000300749 
       3.95       150.     5258.6      3.700      0.300           O263000300750 
       3.95       150.     5308.4      3.600      0.300           O263000300751 
       3.95       150.     5358.0      3.600      0.300           O263000300752 
       3.95       150.     5407.7      3.800      0.300           O263000300753 
       3.95       150.     5457.3      3.700      0.300           O263000300754 
       3.95       150.     5507.0      3.800      0.300           O263000300755 
       3.95       150.     5556.7      3.800      0.300           O263000300756 
       3.95       150.     5606.3      3.110      0.230           O263000300757 
       3.95       150.     5655.9      2.540      0.200           O263000300758 
       3.95       150.     5705.6      2.100      0.160           O263000300759 
       3.95       150.     5755.3      2.300      0.180           O263000300760 
       3.95       150.     5805.0      2.910      0.220           O263000300761 
       3.95       150.     5854.6      3.000      0.400           O263000300762 
       3.95       150.     5904.3      3.120      0.230           O263000300763 
       3.95       150.     5953.9      3.400      0.300           O263000300764 
       3.95       160.     2178.8      1.080      0.100           O263000300765 
       3.95       160.     2278.2      1.930      0.150           O263000300766 
       3.95       160.     2377.1      2.880      0.230           O263000300767 
       3.95       160.     2476.6      2.260      0.190           O263000300768 
       3.95       160.     2526.4      1.810      0.200           O263000300769 
       3.95       160.     2576.0      1.560      0.140           O263000300770 
       3.95       160.     2675.5      0.790      0.080           O263000300771 
       3.95       160.     2725.2      0.550      0.060           O263000300772 
       3.95       160.     2774.8      0.480      0.070           O263000300773 
       3.95       160.     2800.2      0.490      0.050           O263000300774 
       3.95       160.     2824.4      0.650      0.070           O263000300775 
       3.95       160.     2874.2      0.690      0.070           O263000300776 
       3.95       160.     2899.6      0.810      0.070           O263000300777 
       3.95       160.     2923.9      0.830      0.080           O263000300778 
       3.95       160.     2973.5      1.290      0.110           O263000300779 
       3.95       160.     2999.0      1.470      0.130           O263000300780 
       3.95       160.     3023.3      1.610      0.140           O263000300781 
       3.95       160.     3073.0      1.700      0.140           O263000300782 
       3.95       160.     3122.7      1.540      0.120           O263000300783 
       3.95       160.     3172.4      1.390      0.120           O263000300784 
       3.95       160.     3222.2      1.450      0.130           O263000300785 
       3.95       160.     3271.7      1.460      0.120           O263000300786 
       3.95       160.     3321.5      1.390      0.110           O263000300787 
       3.95       160.     3364.4      1.350      0.110           O263000300788 
       3.95       160.     3420.8      1.350      0.120           O263000300789 
       3.95       160.     3470.5      1.220      0.110           O263000300790 
       3.95       160.     3520.2      1.280      0.110           O263000300791 
       3.95       160.     4215.7      7.600      0.600           O263000300792 
       3.95       160.     4269.6      8.200      0.600           O263000300793 
       3.95       160.     4315.0      9.000      0.700           O263000300794 
       3.95       160.     4364.6      9.700      0.900           O263000300795 
       3.95       160.     4414.3     10.200      0.800           O263000300796 
       3.95       160.     4464.0      9.800      0.700           O263000300797 
       3.95       160.     4513.7      9.400      0.700           O263000300798 
       3.95       160.     4563.3      8.900      0.700           O263000300799 
       3.95       160.     4612.9      8.300      0.600           O263000300800 
       3.95       160.     4662.6      7.800      0.600           O263000300801 
       3.95       160.     4712.4      7.100      0.500           O263000300802 
       3.95       160.     4762.0      6.500      0.500           O263000300803 
       3.95       160.     4811.7      6.000      0.500           O263000300804 
       3.95       160.     4861.4      5.400      0.400           O263000300805 
       3.95       160.     4910.9      4.600      0.300           O263000300806 
       3.95       160.     4960.6      4.100      0.300           O263000300807 
       3.95       160.     5010.3      3.700      0.300           O263000300808 
       3.95       160.     5060.0      3.300      0.300           O263000300809 
       3.95       160.     5109.7      2.920      0.220           O263000300810 
       3.95       160.     5159.3      2.940      0.220           O263000300811 
       3.95       160.     5209.0      3.300      0.300           O263000300812 
       3.95       160.     5258.6      3.400      0.300           O263000300813 
       3.95       160.     5308.4      3.700      0.300           O263000300814 
       3.95       160.     5358.0      3.300      0.300           O263000300815 
       3.95       160.     5407.7      3.500      0.300           O263000300816 
       3.95       160.     5457.3      3.180      0.250           O263000300817 
       3.95       160.     5507.0      3.300      0.300           O263000300818 
       3.95       160.     5556.7      3.140      0.240           O263000300819 
       3.95       160.     5606.3      2.900      0.220           O263000300820 
       3.95       160.     5655.9      2.600      0.200           O263000300821 
       3.95       160.     5705.6      2.390      0.180           O263000300822 
       3.95       160.     5755.3      2.450      0.180           O263000300823 
       3.95       160.     5805.0      2.660      0.200           O263000300824 
       3.95       160.     5854.6      3.000      0.400           O263000300825 
       3.95       160.     5904.3      2.970      0.220           O263000300826 
       3.95       160.     5953.9      3.190      0.240           O263000300827 
       3.95       170.     2178.8      1.320      0.150           O263000300828 
       3.95       170.     2278.2      2.020      0.190           O263000300829 
       3.95       170.     2377.1      2.600      0.240           O263000300830 
       3.95       170.     2476.6      2.680      0.240           O263000300831 
       3.95       170.     2526.4      2.200      0.300           O263000300832 
       3.95       170.     2576.0      1.670      0.190           O263000300833 
       3.95       170.     2675.5      0.950      0.140           O263000300834 
       3.95       170.     2824.4      0.510      0.120           O263000300835 
       3.95       170.     2874.2      0.610      0.130           O263000300836 
       3.95       170.     2899.6      0.590      0.080           O263000300837 
       3.95       170.     2923.9      0.700      0.100           O263000300838 
       3.95       170.     2973.5      1.180      0.140           O263000300839 
       3.95       170.     2999.0      1.390      0.150           O263000300840 
       3.95       170.     3023.3      1.720      0.170           O263000300841 
       3.95       170.     3073.0      1.570      0.150           O263000300842 
       3.95       170.     3122.7      1.440      0.140           O263000300843 
       3.95       170.     3172.4      1.580      0.150           O263000300844 
       3.95       170.     3222.2      1.350      0.150           O263000300845 
       3.95       170.     3271.7      1.150      0.140           O263000300846 
       3.95       170.     3321.5      1.320      0.130           O263000300847 
       3.95       170.     3364.4      1.240      0.130           O263000300848 
       3.95       170.     3420.8      1.320      0.130           O263000300849 
       3.95       170.     3470.5      1.030      0.120           O263000300850 
       3.95       170.     3520.2      0.800      0.090           O263000300851 
       3.95       170.     4269.6      8.400      0.600           O263000300852 
       3.95       170.     4315.0      9.200      0.700           O263000300853 
       3.95       170.     4364.6      9.600      0.900           O263000300854 
       3.95       170.     4414.3     10.000      0.700           O263000300855 
       3.95       170.     4464.0      9.900      0.700           O263000300856 
       3.95       170.     4513.7      9.600      0.700           O263000300857 
       3.95       170.     4563.3      9.200      0.700           O263000300858 
       3.95       170.     4612.9      8.200      0.600           O263000300859 
       3.95       170.     4662.6      8.000      0.600           O263000300860 
       3.95       170.     4712.4      7.000      0.500           O263000300861 
       3.95       170.     4762.0      6.400      0.500           O263000300862 
       3.95       170.     4811.7      5.400      0.400           O263000300863 
       3.95       170.     4861.4      4.800      0.400           O263000300864 
       3.95       170.     4910.9      3.900      0.300           O263000300865 
       3.95       170.     4960.6      3.020      0.240           O263000300866 
       3.95       170.     5010.3      2.860      0.230           O263000300867 
       3.95       170.     5060.0      2.490      0.200           O263000300868 
       3.95       170.     5109.7      2.280      0.180           O263000300869 
       3.95       170.     5159.3      2.420      0.190           O263000300870 
       3.95       170.     5209.0      2.850      0.220           O263000300871 
       3.95       170.     5258.6      3.070      0.240           O263000300872 
       3.95       170.     5308.4      3.180      0.250           O263000300873 
       3.95       170.     5358.0      3.190      0.250           O263000300874 
       3.95       170.     5407.7      3.240      0.250           O263000300875 
       3.95       170.     5457.3      3.400      0.300           O263000300876 
       3.95       170.     5507.0      3.230      0.250           O263000300877 
       3.95       170.     5556.7      3.140      0.240           O263000300878 
       3.95       170.     5606.3      2.820      0.220           O263000300879 
       3.95       170.     5655.9      2.410      0.180           O263000300880 
       3.95       170.     5705.6      2.410      0.180           O263000300881 
       3.95       170.     5755.3      2.350      0.180           O263000300882 
       3.95       170.     5805.0      2.600      0.200           O263000300883 
       3.95       170.     5854.6      2.700      0.300           O263000300884 
       3.95       170.     5904.3      2.950      0.220           O263000300885 
       3.95       170.     5953.9      3.220      0.240           O263000300886 
ENDDATA            876          0                                 O263000300887 
ENDSUBENT          886          0                                 O263000399999 
SUBENT        O2630004   20240927                             O100O263000400001 
BIB                  3          5                                 O263000400002 
REACTION   (6-C-12(HE3,A)6-C-11,PAR,DA)                           O263000400003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (7.3-26.0%)      O263000400004 
           - Peak integration uncertainties (0.4%-25.0%)          O263000400005 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,556,165517,2024) Table 6   O263000400006 
           Converted by R33 to X4 from R33 files.                 O263000400007 
ENDBIB               5          0                                 O263000400008 
COMMON               1          3                                 O263000400009 
E-LVL                                                             O263000400010 
MEV                                                               O263000400011 
         0.                                                       O263000400012 
ENDCOMMON            3          0                                 O263000400013 
DATA                 4        216                                 O263000400014 
ANG        EN         DATA       ERR-T                            O263000400015 
ADEG       KEV        MB/SR      MB/SR                            O263000400016 
       120.     1979.9      6.100      0.500                      O263000400017 
       120.     2079.3      4.600      0.700                      O263000400018 
       120.     2476.6      5.500      0.400                      O263000400019 
       120.     2526.4      6.400      0.600                      O263000400020 
       120.     2576.0      7.900      0.600                      O263000400021 
       120.     2625.7      8.500      0.700                      O263000400022 
       120.     3364.4      8.800      0.700                      O263000400023 
       120.     3420.8      8.300      0.600                      O263000400024 
       120.     3470.5      7.800      0.600                      O263000400025 
       120.     3520.2      9.200      0.700                      O263000400026 
       120.     3569.9     10.600      0.800                      O263000400027 
       120.     3669.2     10.500      0.800                      O263000400028 
       120.     3718.9     10.200      0.800                      O263000400029 
       120.     3768.6     10.300      0.800                      O263000400030 
       120.     3818.3     11.000      0.800                      O263000400031 
       120.     3868.0     10.800      0.800                      O263000400032 
       120.     3917.6     11.300      0.800                      O263000400033 
       120.     3967.2     11.300      0.800                      O263000400034 
       120.     4016.9     10.900      0.800                      O263000400035 
       120.     4066.6     10.500      0.800                      O263000400036 
       120.     4116.4      9.600      0.700                      O263000400037 
       120.     4166.0      9.100      0.700                      O263000400038 
       120.     4215.7      7.300      0.500                      O263000400039 
       120.     4269.6     11.000      0.800                      O263000400040 
       120.     4315.0     10.700      0.800                      O263000400041 
       120.     4414.3     10.700      0.800                      O263000400042 
       120.     4464.0     10.600      0.800                      O263000400043 
       120.     4513.7     10.500      0.800                      O263000400044 
       120.     4563.3     10.200      0.800                      O263000400045 
       120.     4612.9     10.100      0.800                      O263000400046 
       120.     4662.6     10.500      0.800                      O263000400047 
       120.     4712.4      9.900      0.700                      O263000400048 
       120.     4762.0      9.500      0.700                      O263000400049 
       140.     1979.9      2.300      0.300                      O263000400050 
       140.     2079.3      3.400      0.400                      O263000400051 
       140.     2178.8      3.050      0.230                      O263000400052 
       140.     2278.2      2.520      0.200                      O263000400053 
       140.     3172.4      7.300      0.600                      O263000400054 
       140.     3222.2      7.000      0.500                      O263000400055 
       140.     3271.7      6.400      0.500                      O263000400056 
       140.     3321.5      6.000      0.500                      O263000400057 
       140.     3364.4      5.400      0.500                      O263000400058 
       140.     3818.3      8.800      0.700                      O263000400059 
       140.     3868.0      8.500      0.600                      O263000400060 
       140.     3917.6      8.400      0.600                      O263000400061 
       140.     3967.2      8.100      0.600                      O263000400062 
       140.     4016.9      7.800      0.600                      O263000400063 
       140.     4066.6      7.300      0.600                      O263000400064 
       140.     4116.4      7.700      0.600                      O263000400065 
       140.     4166.0      8.300      0.600                      O263000400066 
       140.     4215.7      6.700      0.500                      O263000400067 
       140.     4712.4      8.000      0.600                      O263000400068 
       140.     4762.0      8.900      0.700                      O263000400069 
       140.     4811.7     10.900      0.800                      O263000400070 
       140.     5308.4     11.900      0.900                      O263000400071 
       140.     5358.0     11.200      0.800                      O263000400072 
       140.     5407.7     12.000      0.900                      O263000400073 
       140.     5457.3     13.000      1.000                      O263000400074 
       140.     5507.0     13.700      1.000                      O263000400075 
       140.     5556.7     14.200      1.100                      O263000400076 
       140.     5606.3     14.000      1.000                      O263000400077 
       140.     5655.9     13.100      1.000                      O263000400078 
       140.     5705.6     11.400      0.800                      O263000400079 
       140.     5755.3      9.600      0.700                      O263000400080 
       140.     5805.0      8.200      0.600                      O263000400081 
       140.     5854.6      7.800      1.000                      O263000400082 
       140.     5904.3      7.500      0.600                      O263000400083 
       140.     5953.9      7.200      0.500                      O263000400084 
       150.     1979.9      3.300      0.400                      O263000400085 
       150.     2079.3      3.200      0.400                      O263000400086 
       150.     2178.8      2.640      0.210                      O263000400087 
       150.     2675.5     10.700      0.800                      O263000400088 
       150.     2725.2     10.900      0.800                      O263000400089 
       150.     2774.8      9.900      0.800                      O263000400090 
       150.     2800.2     10.800      0.800                      O263000400091 
       150.     3122.7      5.700      0.400                      O263000400092 
       150.     3172.4      5.000      0.400                      O263000400093 
       150.     3222.2      4.500      0.400                      O263000400094 
       150.     3619.5      4.900      0.400                      O263000400095 
       150.     3669.2      5.300      0.400                      O263000400096 
       150.     3718.9      6.200      0.500                      O263000400097 
       150.     3768.6      6.800      0.500                      O263000400098 
       150.     3818.3      7.000      0.500                      O263000400099 
       150.     3868.0      6.900      0.500                      O263000400100 
       150.     3917.6      6.500      0.500                      O263000400101 
       150.     3967.2      6.200      0.500                      O263000400102 
       150.     4016.9      6.200      0.500                      O263000400103 
       150.     4066.6      6.300      0.500                      O263000400104 
       150.     4464.0      5.400      0.400                      O263000400105 
       150.     4513.7      4.900      0.400                      O263000400106 
       150.     4563.3      5.100      0.400                      O263000400107 
       150.     4612.9      5.100      0.400                      O263000400108 
       150.     4662.6      6.400      0.500                      O263000400109 
       150.     5109.7     17.000      1.300                      O263000400110 
       150.     5159.3     17.600      1.300                      O263000400111 
       150.     5209.0     18.700      1.400                      O263000400112 
       150.     5258.6     18.100      1.300                      O263000400113 
       150.     5308.4     17.700      1.300                      O263000400114 
       150.     5358.0     18.000      1.300                      O263000400115 
       150.     5407.7     19.600      1.400                      O263000400116 
       150.     5457.3     21.400      1.600                      O263000400117 
       150.     5507.0     24.300      1.800                      O263000400118 
       150.     5556.7     25.100      1.900                      O263000400119 
       150.     5606.3     26.000      1.900                      O263000400120 
       150.     5655.9     23.400      1.700                      O263000400121 
       150.     5705.6     19.000      1.400                      O263000400122 
       150.     5755.3     14.700      1.100                      O263000400123 
       150.     5805.0     12.200      0.900                      O263000400124 
       150.     5854.6     11.100      1.400                      O263000400125 
       150.     5904.3      9.600      0.700                      O263000400126 
       150.     5953.9      8.900      0.700                      O263000400127 
       160.     1979.9      3.000      0.300                      O263000400128 
       160.     2079.3      3.600      0.400                      O263000400129 
       160.     2178.8      3.500      0.300                      O263000400130 
       160.     2725.2      7.400      1.300                      O263000400131 
       160.     2774.8      5.900      1.500                      O263000400132 
       160.     2874.2      5.900      0.500                      O263000400133 
       160.     2899.6      8.800      0.700                      O263000400134 
       160.     2923.9      8.000      0.600                      O263000400135 
       160.     2973.5     11.600      0.900                      O263000400136 
       160.     2999.0     13.600      1.000                      O263000400137 
       160.     3023.3     11.000      0.800                      O263000400138 
       160.     3073.0      5.300      0.400                      O263000400139 
       160.     3122.7      3.800      0.300                      O263000400140 
       160.     3470.5      2.390      0.210                      O263000400141 
       160.     3520.2      2.930      0.230                      O263000400142 
       160.     3569.9      2.940      0.220                      O263000400143 
       160.     3619.5      2.500      0.200                      O263000400144 
       160.     3669.2      2.610      0.210                      O263000400145 
       160.     3718.9      3.400      0.300                      O263000400146 
       160.     3768.6      3.900      0.300                      O263000400147 
       160.     3818.3      4.400      0.300                      O263000400148 
       160.     3868.0      4.800      0.400                      O263000400149 
       160.     3917.6      5.000      0.400                      O263000400150 
       160.     4315.0      5.500      0.400                      O263000400151 
       160.     4364.6      6.700      0.600                      O263000400152 
       160.     4414.3      7.600      0.600                      O263000400153 
       160.     4464.0      6.500      0.500                      O263000400154 
       160.     4910.9     13.500      1.000                      O263000400155 
       160.     4960.6     14.500      1.100                      O263000400156 
       160.     5010.3     16.100      1.200                      O263000400157 
       160.     5060.0     17.700      1.300                      O263000400158 
       160.     5109.7     18.400      1.400                      O263000400159 
       160.     5159.3     20.700      1.500                      O263000400160 
       160.     5209.0     23.000      1.700                      O263000400161 
       160.     5258.6     22.100      1.600                      O263000400162 
       160.     5308.4     23.100      1.700                      O263000400163 
       160.     5358.0     22.700      1.700                      O263000400164 
       160.     5407.7     26.400      2.000                      O263000400165 
       160.     5457.3     29.600      2.200                      O263000400166 
       160.     5507.0     34.500      2.500                      O263000400167 
       160.     5556.7     38.200      2.800                      O263000400168 
       160.     5606.3     39.100      2.900                      O263000400169 
       160.     5655.9     32.600      2.400                      O263000400170 
       160.     5705.6     22.700      1.700                      O263000400171 
       160.     5755.3     17.600      1.300                      O263000400172 
       160.     5805.0     16.200      1.200                      O263000400173 
       160.     5854.6     13.500      1.700                      O263000400174 
       160.     5904.3     10.900      0.800                      O263000400175 
       160.     5953.9      9.400      0.700                      O263000400176 
       170.     2526.4      6.800      0.600                      O263000400177 
       170.     2576.0      7.800      0.600                      O263000400178 
       170.     2625.7      7.800      0.700                      O263000400179 
       170.     2675.5      8.300      0.600                      O263000400180 
       170.     2725.2      7.000      0.600                      O263000400181 
       170.     2774.8      5.000      0.400                      O263000400182 
       170.     2824.4      4.400      0.400                      O263000400183 
       170.     2874.2      4.500      0.400                      O263000400184 
       170.     2923.9      6.900      0.500                      O263000400185 
       170.     2973.5     12.200      0.900                      O263000400186 
       170.     3023.3     11.400      0.900                      O263000400187 
       170.     3073.0      5.100      0.400                      O263000400188 
       170.     3122.7      3.600      0.300                      O263000400189 
       170.     3172.4      3.300      0.300                      O263000400190 
       170.     3222.2      3.500      0.300                      O263000400191 
       170.     3271.7      3.500      0.300                      O263000400192 
       170.     3321.5      2.970      0.250                      O263000400193 
       170.     3364.4      2.620      0.230                      O263000400194 
       170.     3420.8      2.140      0.200                      O263000400195 
       170.     3470.5      1.700      0.180                      O263000400196 
       170.     3520.2      1.790      0.170                      O263000400197 
       170.     3569.9      1.220      0.130                      O263000400198 
       170.     3619.5      0.940      0.120                      O263000400199 
       170.     3669.2      1.070      0.120                      O263000400200 
       170.     3718.9      1.330      0.130                      O263000400201 
       170.     3768.6      2.310      0.190                      O263000400202 
       170.     3818.3      3.200      0.300                      O263000400203 
       170.     3868.0      3.600      0.300                      O263000400204 
       170.     4269.6      2.300      0.190                      O263000400205 
       170.     4315.0      3.600      0.300                      O263000400206 
       170.     4364.6      5.500      0.500                      O263000400207 
       170.     4414.3      7.400      0.600                      O263000400208 
       170.     4811.7      8.100      0.600                      O263000400209 
       170.     4861.4     11.300      0.800                      O263000400210 
       170.     4910.9     14.200      1.100                      O263000400211 
       170.     4960.6     14.900      1.100                      O263000400212 
       170.     5010.3     16.400      1.200                      O263000400213 
       170.     5060.0     17.900      1.300                      O263000400214 
       170.     5109.7     20.000      1.500                      O263000400215 
       170.     5159.3     23.000      1.700                      O263000400216 
       170.     5209.0     25.700      1.900                      O263000400217 
       170.     5258.6     25.800      1.900                      O263000400218 
       170.     5308.4     27.000      2.000                      O263000400219 
       170.     5358.0     28.300      2.100                      O263000400220 
       170.     5407.7     31.500      2.300                      O263000400221 
       170.     5457.3     37.100      2.700                      O263000400222 
       170.     5507.0     41.900      3.100                      O263000400223 
       170.     5556.7     45.900      3.400                      O263000400224 
       170.     5606.3     46.900      3.500                      O263000400225 
       170.     5655.9     40.000      3.000                      O263000400226 
       170.     5705.6     26.700      2.000                      O263000400227 
       170.     5755.3     20.600      1.500                      O263000400228 
       170.     5805.0     20.100      1.500                      O263000400229 
       170.     5854.6     15.500      2.000                      O263000400230 
       170.     5904.3     12.200      0.900                      O263000400231 
       170.     5953.9     10.500      0.800                      O263000400232 
ENDDATA            218          0                                 O263000400233 
ENDSUBENT          232          0                                 O263000499999 
ENDENTRY             4          0                                 O263099999999 
